product_type1,product_type2,time,price
A,B,2024-12-11 20:00:00,122.11255307839842
A,B,2024-12-11 22:00:00,124.63292832189865
A,B,2024-12-12 00:00:00,120.1631867390894
A,B,2024-12-12 02:00:00,138.24950518611274
A,B,2024-12-12 04:00:00,121.80359776064594
A,B,2024-12-12 06:00:00,134.04467407030637
A,B,2024-12-12 08:00:00,137.3015975643703
A,B,2024-12-12 10:00:00,114.76818088866797
A,B,2024-12-12 12:00:00,126.81887494609887
A,B,2024-12-12 14:00:00,137.5624084443393
A,B,2024-12-12 16:00:00,127.41678528403276
A,B,2024-12-12 18:00:00,117.77021162170134
A,B,2024-12-12 20:00:00,134.98805763317756
A,B,2024-12-12 22:00:00,131.29966635860552
A,B,2024-12-13 00:00:00,132.51339461287523
A,B,2024-12-13 02:00:00,132.2371038786566
A,B,2024-12-13 04:00:00,114.23998841109704
A,B,2024-12-13 06:00:00,131.5617991910758
A,B,2024-12-13 08:00:00,116.34429707763763
A,B,2024-12-13 10:00:00,115.30601377872524
A,B,2024-12-13 12:00:00,130.84989536973353
A,B,2024-12-13 14:00:00,128.7846863154387
A,B,2024-12-13 16:00:00,136.763428193379
A,B,2024-12-13 18:00:00,119.01937897893282
A,B,2024-12-13 20:00:00,122.23050329628066
A,B,2024-12-13 22:00:00,117.11978473419752
A,B,2024-12-16 00:00:00,121.07613676171124
A,B,2024-12-16 02:00:00,129.93581199352184
A,B,2024-12-16 04:00:00,119.37527300811995
A,B,2024-12-16 06:00:00,122.21363964698662
A,B,2024-12-16 08:00:00,132.00062236384025
A,B,2024-12-16 10:00:00,120.34536838305847
A,B,2024-12-16 12:00:00,129.6902405835594
A,B,2024-12-16 14:00:00,125.38820439757204
A,B,2024-12-16 16:00:00,126.0752493671125
A,B,2024-12-16 18:00:00,116.82242509828974
A,B,2024-12-16 20:00:00,124.95241145974933
A,B,2024-12-16 22:00:00,129.2554716246664
A,B,2024-12-17 00:00:00,135.34405681663486
A,B,2024-12-17 02:00:00,129.76766150334393
A,B,2024-12-17 04:00:00,134.86893697047876
A,B,2024-12-17 06:00:00,131.15136538596576
A,B,2024-12-17 08:00:00,138.8317278459709
A,B,2024-12-17 10:00:00,125.9474118520004
A,B,2024-12-17 12:00:00,134.7524941257006
A,B,2024-12-17 14:00:00,126.01286343627048
A,B,2024-12-17 16:00:00,131.49650451578879
A,B,2024-12-17 18:00:00,125.93983326856367
A,B,2024-12-17 20:00:00,119.81195826460326
A,B,2024-12-17 22:00:00,129.7835580655819
A,B,2024-12-18 00:00:00,124.08019046714085
A,B,2024-12-18 02:00:00,131.00705602987085
A,B,2024-12-18 04:00:00,136.51659837242002
A,B,2024-12-18 06:00:00,114.90335204702527
A,B,2024-12-18 08:00:00,123.04951682413014
A,B,2024-12-18 10:00:00,118.46787264083383
A,B,2024-12-18 12:00:00,129.4664672518642
A,B,2024-12-18 14:00:00,116.74646880942392
A,B,2024-12-18 16:00:00,134.34431313021003
A,B,2024-12-18 18:00:00,130.60810832763883
A,B,2024-12-18 20:00:00,127.64803963927619
A,B,2024-12-18 22:00:00,124.62208131201909
A,B,2024-12-19 00:00:00,128.03365236998974
A,B,2024-12-19 02:00:00,123.87067630467983
A,B,2024-12-19 04:00:00,134.77949831796167
A,B,2024-12-19 06:00:00,134.02869489771038
A,B,2024-12-19 08:00:00,134.1051098961361
A,B,2024-12-19 10:00:00,120.12544770013378
A,B,2024-12-19 12:00:00,116.11142238585784
A,B,2024-12-19 14:00:00,128.69917217104853
A,B,2024-12-19 16:00:00,129.15507712473064
A,B,2024-12-19 18:00:00,128.2147143763915
A,B,2024-12-19 20:00:00,118.60413696136355
A,B,2024-12-19 22:00:00,115.90124095594943
A,B,2024-12-20 00:00:00,134.78332858913478
A,B,2024-12-20 02:00:00,123.7462570423128
A,B,2024-12-20 04:00:00,130.87983627942933
A,B,2024-12-20 06:00:00,134.85857879335094
A,B,2024-12-20 08:00:00,137.04548096772072
A,B,2024-12-20 10:00:00,114.14042326388048
A,B,2024-12-20 12:00:00,117.92039863735761
A,B,2024-12-20 14:00:00,124.02707275216176
A,B,2024-12-20 16:00:00,119.09853796765094
A,B,2024-12-20 18:00:00,122.16577378773103
A,B,2024-12-20 20:00:00,137.29780366843872
A,B,2024-12-20 22:00:00,138.06198136313068
A,B,2024-12-23 00:00:00,139.0574227805814
A,B,2024-12-23 04:00:00,139.1548527319859
A,B,2024-12-23 06:00:00,117.37100660322903
A,B,2024-12-23 08:00:00,123.50053242096372
A,B,2024-12-23 10:00:00,115.48324227523459
A,B,2024-12-23 12:00:00,134.95292324312103
A,B,2024-12-23 14:00:00,135.98000689408903
A,B,2024-12-23 16:00:00,120.10228705400576
A,B,2024-12-23 18:00:00,124.13577217462772
A,B,2024-12-23 20:00:00,123.84463194903752
A,B,2024-12-23 22:00:00,127.96186785028556
A,B,2024-12-24 00:00:00,126.18014858935928
A,B,2024-12-24 02:00:00,123.89042429784627
A,B,2024-12-24 04:00:00,135.44014092868497
A,B,2024-12-24 06:00:00,139.43472359186063
A,B,2024-12-24 08:00:00,117.54149373355912
A,B,2024-12-24 10:00:00,114.53415250641355
A,B,2024-12-24 12:00:00,126.48019686026903
A,B,2024-12-24 14:00:00,139.2511324116515
A,B,2024-12-24 16:00:00,130.42527520651035
A,B,2024-12-24 18:00:00,125.70223029162908
A,B,2024-12-24 20:00:00,129.4661953872139
A,B,2024-12-24 22:00:00,118.69603842874606
A,B,2024-12-26 00:00:00,128.13766841374755
A,B,2024-12-26 02:00:00,123.14758250870736
A,B,2024-12-26 04:00:00,129.46984125396438
A,B,2024-12-26 06:00:00,135.61365770011182
A,B,2024-12-26 08:00:00,126.86134603712384
A,B,2024-12-26 10:00:00,127.98843541587705
A,B,2024-12-26 12:00:00,138.9471713495497
A,B,2024-12-26 14:00:00,132.01403575967754
A,B,2024-12-26 16:00:00,126.34910743310228
A,B,2024-12-26 18:00:00,117.73958347021781
A,B,2024-12-26 20:00:00,139.08275570734918
A,B,2024-12-26 22:00:00,133.890611964395
A,B,2024-12-27 00:00:00,116.12005103193238
A,B,2024-12-27 02:00:00,116.37905671732062
A,B,2024-12-27 04:00:00,132.94750304120709
A,B,2024-12-27 06:00:00,116.1161784427698
A,B,2024-12-27 08:00:00,134.37831207136944
A,B,2024-12-27 10:00:00,115.47428796983121
A,B,2024-12-27 12:00:00,133.88192029879383
A,B,2024-12-27 14:00:00,127.13867828831215
A,B,2024-12-27 16:00:00,132.74785265122753
A,B,2024-12-27 18:00:00,138.49945112882278
A,B,2024-12-27 20:00:00,121.47108594953082
A,B,2024-12-27 22:00:00,137.54282143547977
A,B,2024-12-30 00:00:00,132.57429445076244
A,B,2024-12-30 02:00:00,115.6935171498005
A,B,2024-12-30 04:00:00,118.42418898804951
A,B,2024-12-30 06:00:00,139.2548655987364
A,B,2024-12-30 08:00:00,129.97061180045586
A,B,2024-12-30 10:00:00,116.22849431950155
A,B,2024-12-30 12:00:00,135.73137907002842
A,B,2024-12-30 14:00:00,117.4973945888541
A,B,2024-12-30 16:00:00,135.89403843953409
A,B,2024-12-30 18:00:00,116.96503100469364
A,B,2024-12-30 20:00:00,129.1451090256519
A,B,2024-12-30 22:00:00,125.46443513940315
A,B,2024-12-31 00:00:00,120.76202762720129
A,B,2024-12-31 02:00:00,126.43497822534734
A,B,2024-12-31 04:00:00,135.99945025812
A,B,2024-12-31 06:00:00,116.27646427805223
A,B,2024-12-31 08:00:00,137.82378150843707
A,B,2024-12-31 10:00:00,126.71473158375849
A,B,2024-12-31 12:00:00,133.67497077869967
A,B,2024-12-31 14:00:00,125.3003799845831
A,B,2024-12-31 16:00:00,119.4838127534074
A,B,2024-12-31 18:00:00,122.8880755825099
A,B,2024-12-31 20:00:00,133.2974640615233
A,B,2024-12-31 22:00:00,118.38668032387572
A,C,2024-01-02 00:00:00,389.50613087828407
A,C,2024-01-02 01:00:00,373.6449613905995
A,C,2024-01-02 02:00:00,386.4959911633053
A,C,2024-01-02 03:00:00,344.8841817159105
A,C,2024-01-02 04:00:00,334.9881595267061
A,C,2024-01-02 05:00:00,367.43054871178833
A,C,2024-01-02 06:00:00,405.5144905830226
A,C,2024-01-02 07:00:00,337.1527725285735
A,C,2024-01-02 08:00:00,381.43362195246647
A,C,2024-01-02 09:00:00,366.1657856136532
A,C,2024-01-02 10:00:00,397.83692215448906
A,C,2024-01-02 11:00:00,353.93759950128333
A,C,2024-01-02 12:00:00,382.689801112601
A,C,2024-01-02 13:00:00,391.51081001927133
A,C,2024-01-02 14:00:00,388.62727333445014
A,C,2024-01-02 15:00:00,348.57984389875105
A,C,2024-01-02 16:00:00,385.35783763380846
A,C,2024-01-02 17:00:00,374.7654627173332
A,C,2024-01-02 18:00:00,395.8570632224672
A,C,2024-01-02 19:00:00,341.36112550580094
A,C,2024-01-02 20:00:00,367.21683727948994
A,C,2024-01-02 21:00:00,355.14106936671925
A,C,2024-01-02 22:00:00,335.86704254666176
A,C,2024-01-02 23:00:00,403.787730483024
A,C,2024-01-03 00:00:00,396.1369440250792
A,C,2024-01-03 01:00:00,381.48253036484164
A,C,2024-01-03 02:00:00,343.01520576015173
A,C,2024-01-03 03:00:00,343.75248001717154
A,C,2024-01-03 04:00:00,400.9212189407614
A,C,2024-01-03 05:00:00,405.9156262789015
A,C,2024-01-03 06:00:00,385.7569329586407
A,C,2024-01-03 07:00:00,368.77699799399915
A,C,2024-01-03 08:00:00,381.53432611681706
A,C,2024-01-03 09:00:00,354.6277722665458
A,C,2024-01-03 10:00:00,401.18065537746565
A,C,2024-01-03 11:00:00,358.11886510334773
A,C,2024-01-03 12:00:00,339.6013671529858
A,C,2024-01-03 13:00:00,362.52870192013927
A,C,2024-01-03 14:00:00,338.5664946375314
A,C,2024-01-03 15:00:00,353.7577039686933
A,C,2024-01-03 16:00:00,370.6157920214438
A,C,2024-01-03 17:00:00,379.4198999068769
A,C,2024-01-03 18:00:00,370.64070218055167
A,C,2024-01-03 19:00:00,391.1808832925467
A,C,2024-01-03 20:00:00,381.87271445631023
A,C,2024-01-03 21:00:00,387.2230469126496
A,C,2024-01-03 22:00:00,339.5213627912494
A,C,2024-01-03 23:00:00,352.71317278168436
A,C,2024-01-04 00:00:00,400.6699091467588
A,C,2024-01-04 01:00:00,381.6497610639942
A,C,2024-01-04 02:00:00,383.45175562181566
A,C,2024-01-04 03:00:00,386.08373197136854
A,C,2024-01-04 04:00:00,376.7721633121822
A,C,2024-01-04 05:00:00,403.8920911862911
A,C,2024-01-04 06:00:00,366.48294920455675
A,C,2024-01-04 07:00:00,392.0888916325191
A,C,2024-01-04 09:00:00,404.94967264473263
A,C,2024-01-04 10:00:00,369.89891306477426
A,C,2024-01-04 11:00:00,403.5305954910114
A,C,2024-01-04 12:00:00,384.73100814803905
A,C,2024-01-04 13:00:00,381.0511339986682
A,C,2024-01-04 14:00:00,340.8390430360632
A,C,2024-01-04 15:00:00,405.4523317020931
A,C,2024-01-04 16:00:00,368.23379705151933
A,C,2024-01-04 17:00:00,382.2034365693296
A,C,2024-01-04 18:00:00,337.02756152537
A,C,2024-01-04 19:00:00,348.2886118758856
A,C,2024-01-04 20:00:00,400.6660709924441
A,C,2024-01-04 21:00:00,360.78110644879166
A,C,2024-01-04 22:00:00,381.08964859824636
A,C,2024-01-04 23:00:00,344.49759132941944
A,C,2024-01-05 00:00:00,387.5451796564087
A,C,2024-01-05 01:00:00,370.43097600318384
A,C,2024-01-05 02:00:00,374.2412476378122
A,C,2024-01-05 03:00:00,373.75033250072823
A,C,2024-01-05 04:00:00,367.46668085992695
A,C,2024-01-05 05:00:00,336.8576491656571
A,C,2024-01-05 06:00:00,392.59684583733497
A,C,2024-01-05 07:00:00,342.8823051925574
A,C,2024-01-05 08:00:00,383.6530057052193
A,C,2024-01-05 09:00:00,384.4519978881586
A,C,2024-01-05 10:00:00,345.16659886659755
A,C,2024-01-05 11:00:00,402.77132714387943
A,C,2024-01-05 12:00:00,344.6199132710047
A,C,2024-01-05 13:00:00,369.0935876385105
A,C,2024-01-05 14:00:00,337.507971618993
A,C,2024-01-05 15:00:00,343.79929071286364
A,C,2024-01-05 16:00:00,337.81656090254404
A,C,2024-01-05 17:00:00,393.03627667708025
A,C,2024-01-05 18:00:00,346.78039378932164
A,C,2024-01-05 19:00:00,394.8258354584759
A,C,2024-01-05 20:00:00,371.018332763899
A,C,2024-01-05 21:00:00,350.4840212913466
A,C,2024-01-05 22:00:00,365.751907156538
A,C,2024-01-05 23:00:00,407.0313402930476
A,C,2024-01-09 00:00:00,358.18054973134167
A,C,2024-01-09 01:00:00,376.87066995139986
A,C,2024-01-09 02:00:00,396.20881090764306
A,C,2024-01-09 03:00:00,390.8483023469729
A,C,2024-01-09 04:00:00,359.0172130052003
A,C,2024-01-09 05:00:00,344.5936546877428
A,C,2024-01-09 06:00:00,385.8046102313495
A,C,2024-01-09 07:00:00,366.6762521933636
A,C,2024-01-09 08:00:00,337.12910876724106
A,C,2024-01-09 09:00:00,397.0210346948209
A,C,2024-01-09 10:00:00,391.84570606174253
A,C,2024-01-09 12:00:00,347.4280771415763
A,C,2024-01-09 13:00:00,382.4976901356255
A,C,2024-01-09 14:00:00,365.01024656764565
A,C,2024-01-09 15:00:00,391.4671305450788
A,C,2024-01-09 16:00:00,349.41396404394834
A,C,2024-01-09 17:00:00,372.9445261979132
A,C,2024-01-09 18:00:00,403.75685470857053
A,C,2024-01-09 19:00:00,336.9006029042984
A,C,2024-01-09 20:00:00,371.22207429000883
A,C,2024-01-09 21:00:00,380.67389911127907
A,C,2024-01-09 23:00:00,351.60264865099066
A,C,2024-01-10 00:00:00,373.47257598450216
A,C,2024-01-10 01:00:00,360.9771297028733
A,C,2024-01-10 02:00:00,374.179681238888
A,C,2024-01-10 03:00:00,391.30145594755396
A,C,2024-01-10 04:00:00,354.63096646418444
A,C,2024-01-10 05:00:00,393.2527683859661
A,C,2024-01-10 06:00:00,406.02018919573663
A,C,2024-01-10 07:00:00,347.1987281109255
A,C,2024-01-10 08:00:00,337.30853979552074
A,C,2024-01-10 09:00:00,355.2722993874056
A,C,2024-01-10 10:00:00,358.927442181121
A,C,2024-01-10 11:00:00,390.41620042215243
A,C,2024-01-10 12:00:00,389.0804290369296
A,C,2024-01-10 13:00:00,347.1663412896288
A,C,2024-01-10 14:00:00,370.121284121802
A,C,2024-01-10 15:00:00,400.56349832432437
A,C,2024-01-10 16:00:00,378.1135235358692
A,C,2024-01-10 17:00:00,348.8638879504551
A,C,2024-01-10 18:00:00,358.2882078819081
A,C,2024-01-10 19:00:00,358.32141561481444
A,C,2024-01-10 20:00:00,388.88226484423444
A,C,2024-01-10 21:00:00,361.9891842491384
A,C,2024-01-10 22:00:00,369.0765573708176
A,C,2024-01-10 23:00:00,400.2226842250814
A,C,2024-01-11 00:00:00,402.999359487966
A,C,2024-01-11 01:00:00,362.8651333051327
A,C,2024-01-11 02:00:00,387.55128130181544
A,C,2024-01-11 03:00:00,406.538579322511
A,C,2024-01-11 04:00:00,343.55235055236534
A,C,2024-01-11 05:00:00,338.5362818129182
A,C,2024-01-11 06:00:00,397.33915364349474
A,C,2024-01-11 07:00:00,346.818402500216
A,C,2024-01-11 08:00:00,399.91976971368985
A,C,2024-01-11 09:00:00,392.72814506916575
A,C,2024-01-11 10:00:00,379.5109408608445
A,C,2024-01-11 11:00:00,406.13616188231634
A,C,2024-01-11 12:00:00,340.5277557497211
A,C,2024-01-11 13:00:00,370.4295540484778
A,C,2024-01-11 14:00:00,378.02993796558667
A,C,2024-01-11 15:00:00,354.83471957622186
A,C,2024-01-11 16:00:00,388.7657722278348
A,C,2024-01-11 17:00:00,358.40781746171837
A,C,2024-01-11 18:00:00,400.32171248169885
A,C,2024-01-11 19:00:00,345.1677921636888
A,C,2024-01-11 20:00:00,334.4843657826712
A,C,2024-01-11 21:00:00,337.08157534450385
A,C,2024-01-11 22:00:00,391.1733894518336
A,C,2024-01-11 23:00:00,373.54108324388096
A,C,2024-01-12 00:00:00,393.3570501900023
A,C,2024-01-12 01:00:00,367.6993748169683
A,C,2024-01-12 02:00:00,375.5728451458979
A,C,2024-01-12 03:00:00,388.4396407218113
A,C,2024-01-12 04:00:00,343.9607216143719
A,C,2024-01-12 05:00:00,382.1921234452528
A,C,2024-01-12 06:00:00,369.72938028148326
A,C,2024-01-12 07:00:00,386.3249789214838
A,C,2024-01-12 08:00:00,389.59048565650727
A,C,2024-01-12 09:00:00,367.8775230555631
A,C,2024-01-12 10:00:00,399.01322994041186
A,C,2024-01-12 11:00:00,392.75129111986644
A,C,2024-01-12 12:00:00,368.5795190116996
A,C,2024-01-12 13:00:00,397.98741731709055
A,C,2024-01-12 14:00:00,400.44138322018904
A,C,2024-01-12 15:00:00,336.53627465789214
A,C,2024-01-12 16:00:00,354.13818011016275
A,C,2024-01-12 17:00:00,374.38105741059
A,C,2024-01-12 18:00:00,392.5904096094853
A,C,2024-01-12 19:00:00,399.50683348955
A,C,2024-01-12 20:00:00,338.17692747107236
A,C,2024-01-12 21:00:00,384.197715680273
A,C,2024-01-12 22:00:00,342.34620652168314
A,C,2024-01-12 23:00:00,380.07560905112456
A,C,2024-01-16 00:00:00,347.12029349533327
A,C,2024-01-16 01:00:00,339.08230195275524
A,C,2024-01-16 02:00:00,349.3064835208659
A,C,2024-01-16 03:00:00,351.8249190044794
A,C,2024-01-16 04:00:00,369.63364096848835
A,C,2024-01-16 05:00:00,377.17896752470034
A,C,2024-01-16 06:00:00,349.68375626999284
A,C,2024-01-16 07:00:00,350.84520636587223
A,C,2024-01-16 08:00:00,353.9576486624895
A,C,2024-01-16 09:00:00,354.6843308418171
A,C,2024-01-16 10:00:00,359.7390968427371
A,C,2024-01-16 11:00:00,373.21149543689063
A,C,2024-01-16 12:00:00,386.8091228439532
A,C,2024-01-16 13:00:00,373.6698065718238
A,C,2024-01-16 14:00:00,380.21057487667315
A,C,2024-01-16 15:00:00,404.2970478198554
A,C,2024-01-16 16:00:00,403.9637248299089
A,C,2024-01-16 17:00:00,400.3276956138839
A,C,2024-01-16 18:00:00,340.0597137152755
A,C,2024-01-16 19:00:00,355.51791788019256
A,C,2024-01-16 20:00:00,342.22729227689695
A,C,2024-01-16 21:00:00,385.86299179562707
A,C,2024-01-16 22:00:00,399.07218886770306
A,C,2024-01-16 23:00:00,380.6801761127481
A,C,2024-01-17 00:00:00,406.09449228004223
A,C,2024-01-17 01:00:00,343.9098902962654
A,C,2024-01-17 02:00:00,367.0622457021128
A,C,2024-01-17 03:00:00,355.75135569473497
A,C,2024-01-17 04:00:00,398.83464307015475
A,C,2024-01-17 05:00:00,404.4517313421195
A,C,2024-01-17 06:00:00,364.67387374749364
A,C,2024-01-17 07:00:00,382.0741484973949
A,C,2024-01-17 08:00:00,378.1618275023911
A,C,2024-01-17 09:00:00,396.6157372152425
A,C,2024-01-17 10:00:00,356.6842979074712
A,C,2024-01-17 11:00:00,392.71339213701003
A,C,2024-01-17 12:00:00,353.4119106444951
A,C,2024-01-17 13:00:00,406.1798339086033
A,C,2024-01-17 14:00:00,337.62062096784257
A,C,2024-01-17 15:00:00,367.95813496299286
A,C,2024-01-17 16:00:00,402.720530107918
A,C,2024-01-17 17:00:00,355.28581679150113
A,C,2024-01-17 18:00:00,396.4244649367579
A,C,2024-01-17 19:00:00,383.5816958819427
A,C,2024-01-17 20:00:00,351.7709138154754
A,C,2024-01-17 21:00:00,357.6156036191496
A,C,2024-01-17 22:00:00,353.4415897452706
A,C,2024-01-17 23:00:00,375.8698499702566
A,C,2024-01-18 00:00:00,357.6392084337275
A,C,2024-01-18 01:00:00,361.7948486994379
A,C,2024-01-18 02:00:00,346.17961083068684
A,C,2024-01-18 03:00:00,402.44599299679925
A,C,2024-01-18 04:00:00,371.1871252429989
A,C,2024-01-18 05:00:00,368.11510595010935
A,C,2024-01-18 06:00:00,334.42621065032506
A,C,2024-01-18 07:00:00,406.54193114998816
A,C,2024-01-18 08:00:00,386.4843755123807
A,C,2024-01-18 09:00:00,355.62590843562987
A,C,2024-01-18 10:00:00,406.91975036655833
A,C,2024-01-18 11:00:00,345.02774719005345
A,C,2024-01-18 12:00:00,401.43972186915767
A,C,2024-01-18 13:00:00,385.27383951858167
A,C,2024-01-18 14:00:00,400.9418039589539
A,C,2024-01-18 15:00:00,375.0139966477306
A,C,2024-01-18 16:00:00,363.92682393828994
A,C,2024-01-18 17:00:00,367.21910088068574
A,C,2024-01-18 18:00:00,338.1934072017231
A,C,2024-01-18 19:00:00,377.4248747239359
A,C,2024-01-18 20:00:00,403.57684257575636
A,C,2024-01-18 21:00:00,335.78152394033015
A,C,2024-01-18 22:00:00,367.18089316161576
A,C,2024-01-18 23:00:00,340.5947706202002
A,C,2024-01-19 00:00:00,348.5445290992559
A,C,2024-01-19 01:00:00,379.03203368183085
A,C,2024-01-19 02:00:00,401.55600328527385
A,C,2024-01-19 03:00:00,345.09178174078994
A,C,2024-01-19 04:00:00,361.5509526245452
A,C,2024-01-19 05:00:00,355.2415500441465
A,C,2024-01-19 06:00:00,406.6846760804047
A,C,2024-01-19 07:00:00,340.61123051750724
A,C,2024-01-19 08:00:00,367.0889973162984
A,C,2024-01-19 09:00:00,393.7778762513719
A,C,2024-01-19 10:00:00,393.9254240516734
A,C,2024-01-19 11:00:00,365.5752560123569
A,C,2024-01-19 12:00:00,344.46972938151583
A,C,2024-01-19 13:00:00,340.4983277218048
A,C,2024-01-19 14:00:00,369.34554129170596
A,C,2024-01-19 15:00:00,407.3614082752821
A,C,2024-01-19 16:00:00,405.3906908381444
A,C,2024-01-19 17:00:00,340.6743135353834
A,C,2024-01-19 18:00:00,401.9987732253272
A,C,2024-01-19 19:00:00,375.3743763459953
A,C,2024-01-19 20:00:00,390.1812655421091
A,C,2024-01-19 21:00:00,347.9176232929546
A,C,2024-01-19 22:00:00,375.22982527608235
A,C,2024-01-19 23:00:00,395.45307584045213
A,C,2024-01-22 00:00:00,356.67182761078215
A,C,2024-01-22 01:00:00,368.5168587929523
A,C,2024-01-22 02:00:00,334.28903129546393
A,C,2024-01-22 03:00:00,405.08860564364306
A,C,2024-01-22 04:00:00,369.1917063211683
A,C,2024-01-22 05:00:00,400.38585348782135
A,C,2024-01-22 06:00:00,370.62802160574444
A,C,2024-01-22 07:00:00,352.2791235893439
A,C,2024-01-22 08:00:00,354.68965430120454
A,C,2024-01-22 09:00:00,339.0614322867385
A,C,2024-01-22 10:00:00,377.249232884882
A,C,2024-01-22 11:00:00,398.57865871745156
A,C,2024-01-22 12:00:00,369.45153375979334
A,C,2024-01-22 13:00:00,342.9859954375143
A,C,2024-01-22 14:00:00,376.8184509106547
A,C,2024-01-22 15:00:00,346.19814448029996
A,C,2024-01-22 16:00:00,357.84244572068667
A,C,2024-01-22 17:00:00,344.1675260683569
A,C,2024-01-22 18:00:00,354.3520810787504
A,C,2024-01-22 19:00:00,401.82757102969873
A,C,2024-01-22 20:00:00,355.62806268279695
A,C,2024-01-22 21:00:00,403.62524679092303
A,C,2024-01-22 22:00:00,391.012724405308
A,C,2024-01-22 23:00:00,341.124272548323
A,C,2024-01-23 00:00:00,374.47588664642205
A,C,2024-01-23 01:00:00,395.49567017263195
A,C,2024-01-23 02:00:00,356.4608150199826
A,C,2024-01-23 03:00:00,385.21441744506075
A,C,2024-01-23 04:00:00,377.1735665758544
A,C,2024-01-23 05:00:00,335.0649762874283
A,C,2024-01-23 06:00:00,361.8022182985737
A,C,2024-01-23 07:00:00,359.37428941730576
A,C,2024-01-23 08:00:00,341.7115000941626
A,C,2024-01-23 09:00:00,350.5241867505496
A,C,2024-01-23 10:00:00,400.71032425032973
A,C,2024-01-23 11:00:00,395.83677043450297
A,C,2024-01-23 12:00:00,373.61339353627324
A,C,2024-01-23 13:00:00,390.26018882054893
A,C,2024-01-23 14:00:00,368.29705507486506
A,C,2024-01-23 15:00:00,394.90339041411494
A,C,2024-01-23 16:00:00,369.709725745512
A,C,2024-01-23 17:00:00,361.02667123027356
A,C,2024-01-23 18:00:00,400.16607466730994
A,C,2024-01-23 19:00:00,390.8009083615495
A,C,2024-01-23 20:00:00,386.8142899392772
A,C,2024-01-23 21:00:00,394.58631244429705
A,C,2024-01-23 22:00:00,397.72254873577225
A,C,2024-01-23 23:00:00,350.9296393364444
A,C,2024-01-24 00:00:00,343.7755704892212
A,C,2024-01-24 01:00:00,385.3979162450564
A,C,2024-01-24 02:00:00,339.87891664479037
A,C,2024-01-24 03:00:00,390.3364611342489
A,C,2024-01-24 04:00:00,342.1123935874962
A,C,2024-01-24 05:00:00,372.2311942090415
A,C,2024-01-24 06:00:00,342.93688417716237
A,C,2024-01-24 07:00:00,339.02598236407715
A,C,2024-01-24 08:00:00,390.12977764016495
A,C,2024-01-24 09:00:00,402.4210533566378
A,C,2024-01-24 10:00:00,401.01607959963724
A,C,2024-01-24 11:00:00,360.2073731782866
A,C,2024-01-24 12:00:00,396.90928039630734
A,C,2024-01-24 13:00:00,404.5514358948221
A,C,2024-01-24 14:00:00,346.028128622224
A,C,2024-01-24 15:00:00,388.19966294417384
A,C,2024-01-24 16:00:00,376.4451171458693
A,C,2024-01-24 17:00:00,377.0315365428743
A,C,2024-01-24 18:00:00,350.2186324950391
A,C,2024-01-24 19:00:00,355.0341381060981
A,C,2024-01-24 20:00:00,373.98691335784224
A,C,2024-01-24 21:00:00,341.43440334843024
A,C,2024-01-24 22:00:00,371.541899459326
A,C,2024-01-24 23:00:00,361.31581962452765
A,C,2024-01-25 00:00:00,366.7508410812285
A,C,2024-01-25 01:00:00,347.5346708696967
A,C,2024-01-25 02:00:00,362.2923064185486
A,C,2024-01-25 03:00:00,351.002384304874
A,C,2024-01-25 04:00:00,407.2110156348473
A,C,2024-01-25 05:00:00,342.29791816738555
A,C,2024-01-25 06:00:00,390.70321042938434
A,C,2024-01-25 07:00:00,375.4722533143509
A,C,2024-01-25 08:00:00,358.4686591572572
A,C,2024-01-25 09:00:00,355.1644140785992
A,C,2024-01-25 10:00:00,357.272666380071
A,C,2024-01-25 11:00:00,367.06935982102186
A,C,2024-01-25 12:00:00,355.68249452050657
A,C,2024-01-25 13:00:00,348.1239210514429
A,C,2024-01-25 14:00:00,396.5526580944342
A,C,2024-01-25 15:00:00,384.53020016171524
A,C,2024-01-25 16:00:00,408.25867058656974
A,C,2024-01-25 17:00:00,341.9159757746871
A,C,2024-01-25 18:00:00,383.00200453582437
A,C,2024-01-25 19:00:00,344.7518552011126
A,C,2024-01-25 20:00:00,377.9539367817702
A,C,2024-01-25 21:00:00,402.8065571917158
A,C,2024-01-25 22:00:00,338.9118698457181
A,C,2024-01-25 23:00:00,359.2494487154968
A,C,2024-01-26 00:00:00,407.6600981385552
A,C,2024-01-26 01:00:00,396.3336957193908
A,C,2024-01-26 02:00:00,354.7862705869798
A,C,2024-01-26 03:00:00,377.3125539468781
A,C,2024-01-26 04:00:00,392.7241185014948
A,C,2024-01-26 05:00:00,363.8232957187638
A,C,2024-01-26 06:00:00,378.89004625835383
A,C,2024-01-26 07:00:00,370.0820423372235
A,C,2024-01-26 08:00:00,391.12833431067276
A,C,2024-01-26 09:00:00,352.720115539779
A,C,2024-01-26 10:00:00,380.76146313177026
A,C,2024-01-26 11:00:00,341.5025368796222
A,C,2024-01-26 12:00:00,339.17308702082295
A,C,2024-01-26 13:00:00,406.2799549095692
A,C,2024-01-26 14:00:00,384.53563896996286
A,C,2024-01-26 15:00:00,380.2859713054313
A,C,2024-01-26 16:00:00,339.788482058051
A,C,2024-01-26 17:00:00,391.0965980465771
A,C,2024-01-26 18:00:00,349.10001714294356
A,C,2024-01-26 19:00:00,370.5065443928867
A,C,2024-01-26 20:00:00,359.61949144563573
A,C,2024-01-26 21:00:00,374.691771876535
